,average,sd,ratio,ava,avb,cumsum,p
d__Bacteria.k__.p__Firmicutes.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Ruminococcus,0,0,NA,0,0,1,0.114
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhizobiaceae.g__Pseudaminobacter,0,0,NA,0,0,1,0.26
d__Bacteria.k__.p__Firmicutes.c__Clostridia.o__Christensenellales.f__Christensenellaceae.g__Christensenellaceae_R.7_group,0,0,NA,0,0,1,0.114
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Roseivivax,0,0,NA,0,0,1,0.159
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Pontivivens,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Comamonadaceae.__,0,0,NA,0,0,1,0.153
d__Bacteria.k__.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Microbacteriaceae.g__Agrococcus,0,0,NA,0,0,1,0.239
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Halomonadaceae.g__Chromohalobacter,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__EC3.f__.g__,0,0,NA,0,0,1,0.139
d__Bacteria.k__.p__Actinobacteriota.c__Actinobacteria.o__Euzebyales.f__Euzebyaceae.__,0,0,NA,0,0,1,0.121
d__Bacteria.k__.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Anaerovoracaceae.g__uncultured,0,0,NA,0,0,1,0.114
d__Bacteria.k__.p__Patescibacteria.c__Parcubacteria.o__Candidatus_Kaiserbacteria.f__.g__,0,0,NA,0,0,1,0.353
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Chitinophagales.f__37.13.g__,0,0,NA,0,0,1,0.275
d__Bacteria.k__.p__Bdellovibrionota.c__Bdellovibrionia.o__Bacteriovoracales.f__Bacteriovoracaceae.g__Halobacteriovorax,0,0,NA,0,0,1,0.486
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Polaribacter,0,0,NA,0,0,1,0.254
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Crocinitomicaceae.g__Salinirepens,0,0,NA,0,0,1,0.118
d__Bacteria.k__.p__Firmicutes.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Natranaerovirga,0,0,NA,0,0,1,0.123
d__Bacteria.k__.p__Firmicutes.c__Bacilli.o__Staphylococcales.f__Staphylococcaceae.g__Jeotgalicoccus,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhizobiaceae.g__Oricola,0,0,NA,0,0,1,0.145
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhizobiaceae.g__Hoeflea,0,0,NA,0,0,1,0.141
d__Bacteria.k__.p__Cyanobacteria.c__Cyanobacteriia.o__Cyanobacteriales.f__Coleofasciculaceae.g__Symploca_PCC.8002,0,0,NA,0,0,1,0.135
d__Bacteria.k__.p__Sumerlaeota.c__Sumerlaeia.o__uncultured.f__.g__,0,0,NA,0,0,1,0.134
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Prevotellaceae.g__Prevotella,0,0,NA,0,0,1,0.114
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Saccharospirillaceae.g__,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Rhodospirillaceae.g__Roseospira,0,0,NA,0,0,1,0.135
d__Bacteria.k__.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Intrasporangiaceae.g__Serinicoccus,0,0,NA,0,0,1,0.255
d__Bacteria.k__.p__Firmicutes.c__Bacilli.o__Bacillales.f__Planococcaceae.__,0,0,NA,0,0,1,0.122
d__Bacteria.k__.p__Planctomycetota.c__Phycisphaerae.o__S.70.f__.g__,0,0,NA,0,0,1,0.118
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Kiloniellales.f__Fodinicurvataceae.g__Fodinicurvata,0,0,NA,0,0,1,0.548
d__Bacteria.k__.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Caldibacillus,0,0,NA,0,0,1,0.114
d__Bacteria.k__.p__Patescibacteria.c__Parcubacteria.o__.f__.g__,0,0,NA,0,0,1,0.123
d__Bacteria.k__.p__Firmicutes.c__Clostridia.o__.f__Hungateiclostridiaceae.g__UCG.012,0,0,NA,0,0,1,0.123
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Burkholderiaceae.g__Burkholderia.Caballeronia.Paraburkholderia,0,0,NA,0,0,1,0.687
d__Bacteria.k__.p__Patescibacteria.c__Saccharimonadia.o__Saccharimonadales.f__Saccharimonadaceae.g__TM7a,0,0,NA,0,0,1,0.114
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Hahellaceae.g__Hahella,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Caminicellaceae.g__Caminicella,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Cryomorphaceae.g__Cryomorpha,0,0,NA,0,0,1,0.135
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Pseudooceanicola,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Flammeovirgaceae.g__Luteivirga,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Actinobacteriota.c__Actinobacteria.o__Pseudonocardiales.f__Pseudonocardiaceae.g__Pseudonocardia,0,0,NA,0,0,1,0.122
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Nitrosococcales.f__Nitrosococcaceae.__,0,0,NA,0,0,1,0.122
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Rhodanobacteraceae.g__Dokdonella,0,0,NA,0,0,1,0.114
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Comamonadaceae.g__Tepidimonas,0,0,NA,0,0,1,0.114
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Steroidobacterales.f__Woeseiaceae.g__JTB255_marine_benthic_group,0,0,NA,0,0,1,0.159
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Hymenobacteraceae.__,0,0,NA,0,0,1,0.135
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__Cytophagales.f__Amoebophilaceae.__,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Firmicutes.c__Bacilli.o__Bacillales.f__Marinococcaceae.g__Marinococcus,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Dependentiae.c__Babeliae.o__Babeliales.f__UBA12409.g__,0,0,NA,0,0,1,0.145
d__Bacteria.k__.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Rubritaleaceae.g__uncultured,0,0,NA,0,0,1,0.134
d__Bacteria.k__.p__Bacteroidota.c__Bacteroidia.o__ML602M.17.f__.g__,0,0,NA,0,0,1,0.135
d__Bacteria.k__.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Chthoniobacterales.f__Chthoniobacteraceae.g__Candidatus_Udaeobacter,0,0,NA,0,0,1,0.122
d__Bacteria.k__.p__Firmicutes.c__Bacilli.o__Bacillales.__.__,0,0,NA,0,0,1,0.147
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Xanthomonadaceae.g__Pseudoxanthomonas,0,0,NA,0,0,1,0.114
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Amaricoccus,0,0,NA,0,0,1,0.141
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae.g__Aestuariicoccus,0,0,NA,0,0,1,0.134
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Rhodanobacteraceae.__,0,0,NA,0,0,1,0.118
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Comamonadaceae.g__Pelomonas,0,0,NA,0,0,1,0.242
d__Bacteria.k__.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Microbacteriaceae.g__,0,0,NA,0,0,1,0.114
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Alteromonadales.f__Alteromonadaceae.g__Aliiglaciecola,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Neisseriaceae.g__uncultured,0,0,NA,0,0,1,0.254
d__Bacteria.k__.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Hyphomicrobiaceae.__,0,0,NA,0,0,1,0.001
d__Bacteria.k__.p__Verrucomicrobiota.c__Chlamydiae.o__Chlamydiales.f__cvE6.g__,0,0,NA,0,0,1,0.146
d__Bacteria.k__.p__Bdellovibrionota.c__Oligoflexia.o__0319.6G20.f__.g__,0,0,NA,0,0,1,0.141
d__Bacteria.k__.p__Actinobacteriota.c__Actinobacteria.o__Micrococcales.f__Microbacteriaceae.g__Microbacterium,0,0,NA,0,0,1,0.114
,91.04454815,,,,,,
